web-scraper-order,web-scraper-start-url,price,title,availability
"1612044252-398","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","6.199,90lei","Laptop ASUS Zenbook 13 UX325EA-EG038T, Intel Core i7-1165G7 pana la 4.7GHz, 13.3"" Full HD, 16GB, SSD 1TB, Intel Iris Xe Graphics, Windows 10 Home, argintiu","Stoc epuizat"
"1612044260-544","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","5.799,90lei","Laptop Gaming ASUS ROG Zephyrus G14 GA401IU-HE017, AMD Ryzen 7 4800HS pana la 4.2GHz, 14"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1660 Max-Q 6GB, Free DOS, alb","In anumite magazine"
"1612044263-591","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","4.599,90lei","Laptop DELL Latitude 5400, Intel Core i5-8250U pana la 3.4GHz, 14"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics 620, Windows 10 Pro, negru","In Stoc"
"1612044269-715","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","7.499,90lei","Laptop 2 in 1 DELL Inspiron 7306, Intel Core i7-1165G7 pana la 4.7GHz, 13.3"" UHD Touch, 16GB, SSD 512GB, Intel Iris Xe Graphics, Windows 10 Home, negru","In Stoc"
"1612044250-349","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","5.399,90lei","Laptop HUAWEI MateBook 13, Intel Core i7-10510U pana la 4.9GHz, 13"" 2K IPS, 16GB, SSD 512GB, NVIDIA GeForce MX250 2GB, Windows 10 Home, gri","Stoc epuizat"
"1612044274-811","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","7.899,90lei","Laptop ASUS ZenBook S UX393EA-HK001R, Intel Core i7-1165G7 pana la 4.7GHz, 13.9"" Touch, 16GB, SSD 1TB, Intel Iris Xe Graphics, Windows 10 Pro, negru","In Stoc"
"1612044247-325","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","4.499,90lei","Laptop APPLE MacBook Pro 13 muhn2ze/a, Intel Core i5 pana la 3.9GHz, 13.3"" Retina Display si Touch Bar, 8GB, 128GB, Intel Iris Plus Graphics 645, macOS Mojave, Space Gray - Tastatura layout INT","Stoc epuizat"
"1612044263-607","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","3.599,90lei","Laptop LENOVO ThinkPad E15 Gen 2, Intel Core i5-1135G7 pana la 4.2GHz, 15.6"" Full HD, 8GB, SSD 512GB, Intel Iris Xe Graphics, Free DOS, negru","In Stoc"
"1612044242-203","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","3.799,90lei","Laptop ASUS ZenBook 14 UM433DA-A5002T, AMD Ryzen 5 3500U pana la 3.7GHz, 14"" Full HD, 8GB, SSD 512GB, AMD Radeon Vega 8 Graphics, Windows 10 Home, Icicle Silver","Stoc epuizat"
"1612044245-250","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","4.299,90lei","Laptop ASUS ZenBook 14 UX431FA-AM130, Intel Core i5-10210U pana la 4.2GHz, 14"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics, Free Dos, Utopia Blue","Stoc epuizat"
"1612044239-192","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","2.399,90lei","Laptop ASUS VivoBook 14 X412FA-EB025, Intel Core i3-8145U pana la 3.9GHz, 14"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics 620, Endless, gri","Stoc epuizat"
"1612044269-680","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","9.499,90lei","Laptop DELL XPS 13 7390, Intel Core i7-10710U pana la 4.7GHz, 13.3"" Full HD, 16GB, SSD 512GB, Intel UHD Graphics, Windows 10 Pro, argintiu","In Stoc"
"1612044252-432","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","5.599,90lei","Laptop APPLE MacBook Air 13 mgn93ro/a, Apple M1, 13.3"" Retina Display, 8GB, SSD 256GB, Grafica integrata, macOS Big Sur, Silver - Tastatura layout RO","Stoc epuizat"
"1612044272-742","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","14.299,90lei","Laptop APPLE MacBook Pro 16"" Retina Display si Touch Bar mvvk2ze/a, Intel Core i9 pana la 4.8GHz, 16GB, 1TB, AMD Radeon Pro 5500M 4GB, macOS Catalina, Space Gray - Tastatura layout INT","In Stoc"
"1612044258-531","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","7.999,90lei","Laptop 2 in 1 HP Elite x2 1012 G1, Intel Core m7-6Y75 pana la 3.1GHz, 12"" WUXGA+, 8GB, SSD 256GB, Intel HD Graphics 515, Windows 10 Pro, argintiu","Stoc epuizat"
"1612044255-469","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","6.699,90lei","Laptop Gaming Omen by HP 15-dc1004nq, Intel Core i7-8750H pana la 4.1GHz, 15.6"" Full HD, 16GB, HDD 1TB + SSD 128GB, NVIDIA GeForce RTX 2060 6GB, Free Dos, negru","Stoc epuizat"
"1612044245-275","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","3.999,90lei","Ultrabook ASUS ZenBook Pro UX550GE-BN001T, Intel Core i7-8750H pana la 4.1GHz, 15.6"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce GTX 1050 Ti 4GB, Windows 10 Home, albastru inchis","Stoc epuizat"
"1612044247-332","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","4.499,90lei","Laptop ASUS ZenBook 14 UX433FAC-A6292T, Intel Core i5-10210U pana la 4.2GHz, 14"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics 620, Windows 10 Home, Royal Blue","Stoc epuizat"
"1612044274-813","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","6.999,90lei","Laptop 2 in 1 ASUS ZenBook Flip 13 UX363EA-EM045R, Intel Core i7-1165G7 pana la 4.7Ghz, 13.3"" Full HD Touch, 16GB, SSD 1TB, Intel Iris Plus, Windows 10 Pro, gri","In Stoc"
"1612044255-487","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","6.299,90lei","Laptop 2 in 1 LENOVO Yoga C740-14IML, Intel Core i7-10510U pana la 4.9GHz, 14"" Full HD Touch,16GB, SSD 1TB, Intel UHD Graphics, Windows 10 Home, Mica","Stoc epuizat"
"1612044263-606","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","3.799,90lei","Laptop HP 15-dw2018nq, Intel Core i7-1065G7 pana la 3.9GHz, 15.6"" Full HD, 16GB, SSD 512GB, Intel Iris Plus Graphics, Free DOS, argintiu","In Stoc"
"1612044263-620","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","2.799,90lei","Laptop ASUS VivoBook S14 M433IA-EB202, Ryzen 5 4500U pana la 4.0GHz, 14"" Full HD, 8GB, SSD 512GB, AMD Radeon Graphics, Free DOS, negru","In Stoc"
"1612044250-381","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","4.999,90lei","Laptop Gaming ASUS ROG Strix G531GT-AL004, Intel Core i7-9750H pana la 4.5GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1650 4GB, Free Dos, Negru","Stoc epuizat"
"1612044242-234","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","3.499,90lei","Laptop LENOVO ThinkBook 15-IIL, Intel Core i5-1035G1 pana la 3.6GHz, 15.6"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics, Free DOS, gri","Stoc epuizat"
"1612044272-740","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","15.499,90lei","Laptop Gaming ASUS ROG Zephyrus Duo 15 GX550LWS-HF059T, Intel Core i7-10875H pana la 5.1GHz, 15.6"" Full HD, 32GB, SSD 512GB + 512GB, NVIDIA GeForce RTX 2070 Super 8GB, Windows 10 Home, gri inchis","In Stoc"
"1612044269-690","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","9.099,90lei","Laptop Gaming ASUS ROG Strix G15 G512LWS-AZ035, Intel Core i7-10875H pana la 5.1GHz, 15.6"" Full HD, 32GB, SSD 2x512GB, NVIDIA GeForce RTX 2070 Super 8GB, Free DOS, negru","In Stoc"
"1612044274-820","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","5.449,90lei","Laptop APPLE MacBook Air 13 mwtj2ze/a, Intel Core i3 pana la 3.2GHz, 13.3"" IPS Retina, 8GB, SSD 256GB, Intel Iris Plus Graphics, macOS Catalina, Space Grey - Tastatura layout INT","In Stoc"
"1612044260-575","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","16.999,90lei","Laptop Gaming DELL Alienware M15 R3, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 32GB, SSD 512GB, NVIDIA GeForce RTX 2070 Super 8GB, Windows 10 Pro, gri inchis","Stoc epuizat"
"1612044255-480","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","6.449,90lei","Laptop Gaming DELL Inspiron G5 5505, AMD Ryzen 7 4800H pana la 4.2GHz, 15.6"" Full HD, 16GB, SSD 512GB, AMD Radeon RX 5600M 6GB, Windows 10 Home, negru","Stoc epuizat"
"1612044274-787","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","2.799,90lei","Laptop HP Pavilion 15-cs3011nq, Intel Core i5-1035G1 pana la 3.6GHz, 15.6"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Free DOS, albastru inchis","In Stoc"
"1612044266-660","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","6.099,90lei","Laptop ASUS ExpertBook B9 B9450FA-BM0973T, Intel Core i7-10510U pana la 4.9GHz, 14"" Full HD, 16GB, SSD 1TB, Intel UHD Graphics, Windows 10 Home, negru","In Stoc"
"1612044255-481","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","6.399,90lei","Laptop Gaming ASUS ROG Zephyrus G14 GA401IV-HE118T, AMD Ryzen 7 4800HS pana la 4.2GHz, 14"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2060 Max-Q 6GB, Windows 10 Home, gri inchis","Stoc epuizat"
"1612044272-767","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","10.599,90lei","Laptop 2 in 1 MICROSOFT Surface Book 3, Intel Core i7-1065G7 pana la 3.9GHz, 13.5"" Touch, 16GB, SSD 256GB, NVIDIA GeForce GTX 1650 Max-Q Design 4GB, Windows 10 Home, Platinum","In Stoc"
"1612044242-223","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","3.699,90lei","Laptop ASUS ZenBook 14 UM431DA-AM029, AMD Ryzen 7 3700U pana la 4GHz, 14"" Full HD, 16GB, SSD 512GB AMD Radeon RX Vega 10, Endless OS, Utopia Blue","Stoc epuizat"
"1612044269-726","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","7.199,90lei","Laptop Gaming ASUS ROG Zephyrus G15 GA502IV-HN021T, AMD Ryzen 7 4800HS pana la 4.2GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2060 6GB, Windows 10 Home, negru","In Stoc"
"1612044252-431","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","5.599,90lei","Laptop ASUS ZenBook 14 UM433IQ-A5026T, AMD Ryzen 7 4700U pana la 4.1GHz, 14"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce MX350 2GB, Windows 10 Home, gri deschis","Stoc epuizat"
"1612044269-723","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","7.299,90lei","Laptop LENOVO ThinkPad T14s Gen 1, Intel Core i5-10210U pana la 4.2GHz, 14"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics, Windows 10 Pro, negru","In Stoc"
"1612044269-724","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","7.199,90lei","Laptop Gaming ASUS ROG Zephyrus S GX502GW-AZ067T, Intel Core i7-9750H pana la 4.5GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2070 8GB, Windows 10 Home, negru","In Stoc"
"1612044247-318","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","4.699,90lei","Laptop LENOVO IdeaPad 5 14IIL05, Intel Core i7-1065G7 pana la 3.9GHz, 14"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce MX350 2GB, Free DOS, gri platinum","Stoc epuizat"
"1612044269-707","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","7.899,90lei","Laptop LENOVO ThinkPad T15 Gen 1, Intel Core i7-10510U pana la 4.2GHz, 15.6"" Full HD, 16GB, SSD 512GB, Intel UHD Graphics, Windows 10 Pro, negru","In Stoc"
"1612044252-412","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","5.949,90lei","Laptop Gaming ASUS ROG Strix G731GT-H7179, Intel Core i7-9750H pana la 4.5GHz, 17.3"" Full HD, 8GB, SSD 1TB, NVIDIA GeForce GTX 1650 4GB, Free DOS, negru","Stoc epuizat"
"1612044274-810","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","14.299,90lei","Laptop APPLE MacBook Pro 16"" Retina Display si Touch Bar mvvm2ze/a, Intel Core i9 pana la 4.8GHz, 16GB, 1TB, AMD Radeon Pro 5500M 4GB, macOS Catalina, Silver - Tastatura layout INT","In Stoc"
"1612044239-170","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","3.099,90lei","Laptop Gaming ACER Nitro 5 AN515-43-R18S, AMD Ryzen 5 3550H pana la 3.7GHz, 15.6"" Full HD, 16GB, SSD 256GB, NVIDIA GeForce GTX 1650 4GB, Free DOS, negru","Stoc epuizat"
"1612044258-494","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","12.199,90lei","Laptop APPLE MacBook Pro 13 mwp52ro/a, Intel Core i5 pana la 3.8GHz, 13.3"" Retina Display si Touch Bar, 16GB, 1TB, Intel Iris Plus Graphics, macOS Catalina, Space Gray - Tastatura layout RO","Stoc epuizat"
"1612044239-165","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","3.099,90lei","Laptop ACER Aspire 5 A515-55, Intel Core i5-1035G1 pana la 3.6GHz, 15.6"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics, Free DOS, argintiu","Stoc epuizat"
"1612044242-225","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","3.599,90lei","Laptop ACER Aspire 5 A515-44G-R9YM, AMD Ryzen 7 4700U pana la 4.1GHz, 15.6"" Full HD, 8GB, SSD 512GB, AMD Radeon RX640 2GB, Free DOS, argintiu","Stoc epuizat"
"1612044239-196","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","2.299,90lei","Laptop ASUS X509JB-EJ162, Intel Core i3-1005G1 pana la 3.4GHz, 15.6"" Full HD, 4GB, SSD 512GB, NVIDIA GeForce MX110 2GB, Free DOS, gri","Stoc epuizat"
"1612044239-173","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","2.999,90lei","Laptop HP 15s-fq1068nq, Intel Core i5-1035G1 pana la 3.6GHz, 15.6"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Free Dos, argintiu","Stoc epuizat"
"1612044266-658","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","6.299,90lei","Laptop Gaming HP Omen 15-dh1004nq, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 16GB, HDD 1TB + SSD 256GB, NVIDIA GeForce RTX 2060 6GB, Free DOS, negru","In Stoc"
"1612044252-407","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","5.999,90lei","Laptop Gaming ASUS TUF FX505DV-AL136, AMD Ryzen 7 3750H pana la 4.0GHz, 15.6"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2060 6GB, Free Dos, Gun Metal","Stoc epuizat"
"1612044247-331","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","4.499,90lei","Laptop Gaming LENOVO Legion Y540-15IRH, Intel Core i5-9300H pana la 4.1GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1660 Ti 6GB, Windows 10 Home, negru","Stoc epuizat"
"1612044242-235","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","3.499,90lei","Laptop ASUS VivoBook 14 X403JA-BM005, Intel Core i5-1035G1 pana la 3.6GHz, 14"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics, Endless, Silver Blue","Stoc epuizat"
"1612044274-796","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","3.799,00lei","Laptop HUAWEI MateBook 14, AMD Ryzen 5 4600H pana la 4.0GHz, 14"" QHD, 8GB, SSD 256GB, AMD Radeon Graphics, Windows 10 Home, Space Gray","In Stoc"
"1612044266-670","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","5.699,90lei","Laptop MICROSOFT Surface 3, Intel Core i5-1035G7 pana la 3.7GHz, 13.5"" Touch, 8GB, SSD 128GB, Intel Iris Plus Graphics, Windows 10 Home, platinum","In Stoc"
"1612044266-664","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","5.899,90lei","Laptop 2 in 1 DELL Inspiron 5406, Intel Core i7-1165G7 pana la 4.7GHz, 14"" Full HD Touch, 8GB, SSD 512GB, NVIDIA GeForce MX330 2GB, Windows 10 Home, gri","In Stoc"
"1612044255-440","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","7.899,90lei","Laptop Gaming Omen by HP 17-an107nq, Intel Core i7-8750H pana la 4.1GHz, 17.3"" Full HD, 12GB, HDD 1TB + SSD 128GB, NVIDIA GeForce GTX 1070 8GB, Windows 10 Home","Stoc epuizat"
"1612044269-706","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","7.899,90lei","Laptop Gaming ASUS ROG Strix G15 G512LW-AZ025T, Intel Core i7-10750H pana la 5GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2070 8GB, Windows 10 Home, negru","In Stoc"
"1612044269-683","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","9.399,90lei","Laptop Gaming HP Omen 15-dh0037nq, Intel Core i7-9750H pana la 4.5GHz, 15.6"" Full HD, 16GB, SSD 512GB + HDD 1TB, NVIDIA GeForce RTX 2080 Max-Q 8GB, Free DOS, negru","In Stoc"
"1612044255-453","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","6.999,90lei","Laptop APPLE MacBook Pro 13 myda2ze/a, Apple M1, 13.3"" Retina Display si Touch Bar, 8GB, SSD 256GB, Grafica integrata, macOS Big Sur, Silver - Tastatura layout INT","Stoc epuizat"
"1612044266-679","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","5.049,90lei","Laptop 2 in 1 DELL Inspiron 7306, Intel Core i5-1135G7 pana la 4.2GHz, 13.3"" Full HD Touch, 8GB, SSD 512GB, Intel Iris Xe Graphics, Windows 10 Home, argintiu","In Stoc"
"1612044239-186","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","2.699,90lei","Laptop ASUS VivoBook 15 X513EA-EJ011, Intel Core i3-1115G4 pana la 4.1GHz, 15.6"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Free DOS, negru","Stoc epuizat"
"1612044266-657","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","6.499,90lei","Laptop Gaming ACER Nitro 5 AN517-52-74J9, Intel Core i7-10870H pana la 5.0GHz, 17.3"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2060 6GB, Windows 10 Home, negru","In Stoc"
"1612044252-417","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","5.899,90lei","Laptop 2 in 1 LENOVO IdeaPad Flex 5 14IIL05, Intel Core i7-1065G7 pana la 3.9GHz, 14"" Full HD, 16GB, SSD 512GB, Intel Iris Plus Graphics, Windows 10 Pro, gri","Stoc epuizat"
"1612044272-772","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","9.682,58lei","Laptop Gaming ASUS ROG Zephyrus S15 GX502LWS-HF031T, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2070 Super 8GB, Windows 10 Home, negru","In Stoc"
"1612044250-362","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","5.199,90lei","Laptop LENOVO Yoga Slim 7 15IIL05, Intel Core i5-1035G1 pana la 3.6GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce MX350 2GB, Windows 10 Home, gri","Stoc epuizat"
"1612044269-691","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","9.099,90lei","Laptop Gaming ASUS ROG Zephyrus M15 GU502LW-AZ044T, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2070 Max-Q 8GB, Windows 10 Home, negru","In Stoc"
"1612044263-602","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","4.099,90lei","Laptop LENOVO ThinkPad E14 Gen 2, Intel Core i5-1135G7 pana la 4.2GHz, 14"" Full HD, 16GB, SSD 512GB, Intel Iris Xe Graphics, Free DOS, negru","In Stoc"
"1612044239-194","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","2.399,90lei","Laptop DELL Vostro 3590, Intel Core i3-10110U pana la 4.1GHz, 15.6"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Ubuntu, negru","Stoc epuizat"
"1612044266-636","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","6.999,90lei","Laptop Gaming ASUS ROG Zephyrus G14 AniMe Matrix GA401IV-HE094T, AMD Ryzen 7 4800HS pana la 4.2GHz, 14"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1660Ti Max-Q 6GB, Windows 10 Home, alb","In Stoc"
"1612044245-292","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","3.899,90lei","Laptop Gaming ASUS X571LH-AL222, Intel Core i5-10300H pana la 4.5GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1650 4GB, Free DOS, negru","Stoc epuizat"
"1612044266-674","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","5.499,90lei","Laptop 2 in 1 DELL Inspiron 7306, Intel Core i5-1135G7 pana la 4.2GHz, 13.3"" Full HD Touch, 8GB, SSD 512GB, Intel Iris Xe Graphics, Windows 10 Home, argintiu","In Stoc"
"1612044274-816","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","6.099,90lei","Laptop Gaming ASUS ROG Strix G17 G712LU-EV001, Intel Core i7-10750H pana la 5.0GHz, 17.3"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1660Ti 6GB, Free DOS, negru","In Stoc"
"1612044258-528","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","8.199,90lei","Laptop Gaming ASUS ROG Zephyrus M15 GU502LW-AZ192, Intel Core i7-10875H pana la 5.1GHz, 15.6"" Full HD, 16GB, SSD 2x512GB, NVIDIA GeForce RTX 2070 Max-Q 8GB, Free Dos, negru","Stoc epuizat"
"1612044252-423","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","5.699,90lei","Laptop LENOVO ThinkPad L590, Intel Core i7-8565U pana la 4.6GHz, 15.6"" Full HD, 16GB, SSD 512GB, Intel UHD Graphics 620, Windows 10 Pro, negru","Stoc epuizat"
"1612044260-580","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","15.699,90lei","Laptop 2 in 1 MICROSOFT Surface Book 3, Intel Core i7-1065G7 pana la 3.9GHz, 13.5"" Touch, 32GB, SSD 512GB, NVIDIA GeForce GTX 1650 Max-Q Design 4GB, Windows 10 Pro, Platinum","Stoc epuizat"
"1612044250-383","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","4.999,90lei","Laptop HP Envy x360 13-ay0008nn, AMD Ryzen 7 4700U pana la 4.1GHz, 13.3"" Full HD Touch, 16GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Home, negru","Stoc epuizat"
"1612044245-287","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","3.949,90lei","Laptop ASUS VivoBook K533FL-EJ149, Intel Core i7-10510U pana la 4.9GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce MX250 2GB, Free DOS, rosu","Stoc epuizat"
"1612044236-149","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/15/","1.249,90lei","Laptop HP 15s-eq1000nq, AMD Athlon Silver 3050U pana la 3.2GHz, 15.6"" HD, 4GB, SSD 256GB, AMD Radeon Graphics, Free DOS, gri inchis","Stoc epuizat"
"1612044263-615","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","3.299,90lei","Laptop ASUS VivoBook S15 S533EA-BN117, Intel Core i5-1135G7 pana la 4.2GHz, 15.6"" Full HD, 8GB, SSD 512GB, Intel Iris Xe Graphics, Free Dos, verde","In Stoc"
"1612044239-189","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","2.599,90lei","Laptop HP 15s-fq1046nq, Intel Core i3-1005G7 pana la 3.4GHz, 15.6"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics, Free DOS, albastru indigo","Stoc epuizat"
"1612044245-261","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","4.199,90lei","Laptop DELL Vostro 3590, Intel Core i7-10510U pana la 4.9GHz, 15.6"" Full HD, 8GB, SSD 256GB, AMD Radeon 610 2GB, Windows 10 Pro, negru","Stoc epuizat"
"1612044252-411","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","5.999,90lei","Laptop 2 in 1 ASUS ZenBook Flip 14 UX463FA-AI040T, Intel Core i7-10510U pana la 4.9GHz, 14"" Full HD Touch, 16GB, SSD 512GB, Intel UHD Graphics 620, Windows 10 Home, Gun Grey","Stoc epuizat"
"1612044250-385","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","4.999,90lei","Laptop Gaming ASUS TUF A17 FA706IU-H7055, AMD Ryzen 7 4800H pana la 4.2GHz, 17.3"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1660Ti 6GB, Free DOS, gri inchis","Stoc epuizat"
"1612044252-395","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","6.299,90lei","Laptop Gaming LENOVO Legion 5 15IMH05H, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2060 6GB, Free DOS, negru","Stoc epuizat"
"1612044247-299","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","4.849,90lei","Laptop ASUS ZenBook 14 UM425IA-HM040T, AMD Ryzen 7 4700U pana la 4.1GHz, 14"" Full HD, 16GB, SSD 512GB, AMD Radeon Graphic, Windows 10 Home, gri inchis","Stoc epuizat"
"1612044274-793","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","2.999,90lei","Laptop HUAWEI MateBook D 15, AMD Ryzen 5 3500U pana la 3.7GHz, 15.6"" Full HD, 8GB, SSD 256GB, AMD Radeon Vega 8 Graphics, Windows 10 Home, argintiu","In Stoc"
"1612044272-761","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","10.999,90lei","Laptop Gaming HP Omen 15-dh0025nq, Intel Core i9-9880H pana la 4.8GHz, 15.6"" Full HD, 32GB, SSD 1TB, NVIDIA GeForce RTX 2080 Max-Q 8GB, Free Dos, negru","In Stoc"
