web-scraper-order,web-scraper-start-url,title,price,availability
1612387455-637,https://www.emag.ro/laptopuri/p10/c,"Laptop ultraportabil Dell XPS 13 7390 cu procesor Intel Core i5-10210U pana la 4.20 GHz, 13.3"", Full HD, 8GB, 256GB SSD, Intel UHD Graphics, Windows 10 Pro, Platinum Silver",7.390<sup>00</sup> <span>Lei</span>,ultimele 2 produse
1612387479-1108,https://www.emag.ro/laptopuri/p2/c,"Laptop Gaming Lenovo Legion 5P 15IMH05H cu procesor Intel® Core™ i5-10300H, 15.6"" Full HD, IPS, 16GB, 1TB SSD, NVIDIA® GeForce® GTX 1660 Ti 6GB, FreeDOS, Iron Grey",5.199<sup>99</sup> <span>Lei</span>,în stoc
1612387464-811,https://www.emag.ro/laptopuri/p7/c,"Laptop HP EliteBook 840 G7 cu procesor Intel® Core™ i5-10210U pana la 4.20 GHz, 14"", Full HD, 16GB, 256GB SSD, Intel® UHD Graphics 620, Windows 10 Pro, Natural Silver",5.799<sup>99</sup> <span>Lei</span>,în stoc
1612387470-905,https://www.emag.ro/laptopuri/p5/c,"Laptop ultraportabil Lenovo ThinkPad X1 Carbon 8th gen cu procesor Intel Core i7-10510U pana la 4.90 GHz, 14”, Full HD, Touch, 16GB, 512GB, Intel UHD Graphics, 4G, Windows 10 Pro, Black",10.899<sup>99</sup> <span>Lei</span>,în stoc
1612387433-210,https://www.emag.ro/laptopuri/p17/c,"Laptop gaming Dell Inspiron G3 3590, Intel Core i5-9300H, 15.6inch, RAM 8GB, SSD 256GB, nVidia GeForce GTX 1650 4GB, Linux, Eclipse Black",4.522<sup>00</sup> <span>Lei</span>,ultimul produs in stoc
1612387479-1099,https://www.emag.ro/laptopuri/p2/c,"Laptop Apple MacBook Pro 16"" Touch Bar, procesor Intel® Core™ i7 2.60 GHz, 16GB, 512GB SSD, Radeon Pro 5300M 4GB, Silver, INT KB",12.499<sup>99</sup> <span>Lei</span>,în stoc
1612387430-156,https://www.emag.ro/laptopuri/p18/c,"Laptop HP EliteBook 840 G6 cu procesor Intel® Core™ i7-8565U 4.60 GHz, 14"", Full HD, IPS, 16GB, 512GB SSD, Intel® UHD Graphics 620, Windows 10 Pro, Silver",5.979<sup>00</sup> <span>Lei</span>,stoc epuizat
1612387449-524,https://www.emag.ro/laptopuri/p12/c,"Laptop Microsoft Surface 3 cu procesor intel i5-1035G7, 13.5"", Full HD+, 128GB SSD, 8GB RAM, Touchscreen, Windows 10 Home, Platinum Alcantara",6.399<sup>00</sup> <span>Lei</span>,ultimul produs in stoc
1612387436-272,https://www.emag.ro/laptopuri/p16/c,"Laptop ultraportabil HP EliteBook 845 G7 cu procesor AMD Ryzen 5 PRO 4650U pana la 4.0 GHz, 14 inch, SSD 256 GB, 8 GB RAM, Free DOS, Silver",4.199<sup>90</sup> <span>Lei</span>,în stoc
1612387482-1160,https://www.emag.ro/laptopuri/p1/c,"Laptop Lenovo IdeaPad 3 15IIL05 cu procesor Intel® Core™ i3-1005G1, 15.6"" Full HD, 4GB, 128GB SSD, Intel® UHD Graphics, FreeDOS, Platinum Grey",1.699<sup>99</sup> <span>Lei</span>,în stoc
1612387430-121,https://www.emag.ro/laptopuri/p18/c,"Laptop LENOVO IdeaPad 3 15ADA05 cu procesor AMD Ryzen™ 3 3250U, 15.6"" Full HD, 8GB, 480GB SSD NVME, AMD Radeon™ Vega 3 Graphics, Platinum Grey, fara sistem operare",3.199<sup>90</sup> <span>Lei</span>,ultimul produs in stoc
1612387430-176,https://www.emag.ro/laptopuri/p18/c,"Laptop HP 15-DW1083 Pentium® Gold 6405U 2.4GHz 128GB SSD 4GB, 15.6"" (1366x768) WIN10 Webcam SCARLET RED",2.169<sup>00</sup> <span>Lei</span>,în stoc
1612387430-147,https://www.emag.ro/laptopuri/p18/c,"Laptop Dell XPS 13 (9300), Intel i5-1035G1 3.6Ghz, 13.4inch, FullHD+, 8GB RAM, 512GB SSD",9.999<sup>00</sup> <span>Lei</span>,în stoc
1612387446-436,https://www.emag.ro/laptopuri/p13/c,"Laptop APPLE MacBook Air MWTJ2D/A (2020), Touch ID True Tone, Core i3 (Gen10) 1.1, 8 GB RAM, 256 GB, Tastatura layout DE, space grey",7.140<sup>00</sup> <span>Lei</span>,ultimele 2 produse
1612387442-370,https://www.emag.ro/laptopuri/p14/c,"Laptop Dell XPS 17 9700 cu procesor Intel Core i7-10750H pana la 5.00 GHz, 17"", UHD+, Touch, 32GB, 1TB SSD, Nvidia GTX1650Ti 4GB, Windows 10 Pro, Silver",16.999<sup>99</sup> <span>Lei</span>,ultimele 3 produse
1612387446-472,https://www.emag.ro/laptopuri/p13/c,"Laptop Dell Latitude 3510, 15.6"", Intel Celeron 5205U, 4GB, 128GB SSD, Free Dos, Silver",2.497<sup>67</sup> <span>Lei</span>,ultimele 2 produse
1612387449-507,https://www.emag.ro/laptopuri/p12/c,"Laptop Lenovo IdeeaPad 14IGL05, 14"", N5030, 4GB RAM, 128GB SSD, Argintiu",2.499<sup>95</sup> <span>Lei</span>,ultimele 2 produse
1612387482-1150,https://www.emag.ro/laptopuri/p1/c,"Laptop ASUS X509JA cu procesor Intel® Core™ i3-1005G1 pana la 3.40 GHz, 15.6"", Full HD, 4GB, 1TB HDD, Intel® UHD Graphics, Free DOS, Slate Gray",1.899<sup>99</sup> <span>Lei</span>,în stoc
1612387482-1199,https://www.emag.ro/laptopuri/p1/c,"Laptop Ultraportabil Lenovo IdeaPad 5 14IIL05 cu procesor Intel® Core™ i7-1065G7, 14"" Full HD, 16GB, 1TB SSD, NVIDIA® GeForce® MX350 2GB, FreeDOS, Graphite Grey",4.799<sup>99</sup> <span>Lei</span>,în stoc
1612387455-605,https://www.emag.ro/laptopuri/p10/c,"Laptop Lenovo ThinkPad L14 Gen 1 (Intel), 14"" FHD IPS 250nits Anti-glare, Intel Core i7-10510U, RAM 16GB, 512GB SSD, Integrated Intel UHD Graphics, Culoare : Black, Windows 10 Pro",6.344<sup>00</sup> <span>Lei</span>,în stoc
1612387476-1039,https://www.emag.ro/laptopuri/p3/c,"Laptop Lenovo IdeaPad 3 15IML05 cu procesor Intel Pentium Gold 6405U pana la 2.40 GHz, 15.6"", HD, 4GB, 256GB SSD, Intel UHD Graphics, Free DOS, Platinum Grey",1.899<sup>99</sup> <span>Lei</span>,în stoc
1612387482-1147,https://www.emag.ro/laptopuri/p1/c,"Laptop Lenovo IdeaPad 3 15IIL05 cu procesor Intel® Core™ i5-1035G1, 15.6"" Full HD, 12GB, 512GB SSD, Intel® UHD Graphics, FreeDOS, Platinum Grey",2.799<sup>99</sup> <span>Lei</span>,în stoc
1612387436-266,https://www.emag.ro/laptopuri/p16/c,"Laptop ultraportabil Dell Latitude 7400 cu procesor Intel Core i5-8265U pana la 3.90 GHz, 14"", Full HD, 8GB, 256GB SSD, Intel UHD Graphics, Windows 10 Pro,Back",7.199<sup>99</sup> <span>Lei</span>,ultimele 2 produse
1612387452-587,https://www.emag.ro/laptopuri/p11/c,"Laptop ASUS M509DA cu procesor AMD Ryzen 3 3200U pana la 3.50 GHz, 15.6"", Full HD, 8GB, 512GB SSD, AMD Radeon™ Vega 3 Graphics, Free DOS, Slate Gray",2.975<sup>00</sup> <span>Lei</span>,ultimul produs in stoc
1612387470-933,https://www.emag.ro/laptopuri/p5/c,"Laptop ultraportabil HP EliteBook 840 G6 cu procesor Intel® Core™ i5-8265U pana la 3.90 GHz, 14"", Full HD, 8GB, 256GB SSD, Intel UHD Graphics, Free DOS, Silver",4.799<sup>99</sup> <span>Lei</span>,ultimele 2 produse
1612387425-48,https://www.emag.ro/laptopuri/p20/c,"Laptop ultraportabil Huawei MateBook X Pro 2020 cu procesor Intel® Core™ i7-10510U pana la 4.90 GHz, 13.9"", 3K, Touch, 16GB, 1TB SSD, NVIDIA® GeForce® MX250 2GB, Windows 10 Pro, Space Gray",7.099<sup>99</sup> <span>Lei</span>,stoc epuizat
1612387464-781,https://www.emag.ro/laptopuri/p7/c,"Laptop Gaming Asus TUF F15 FX506LI-HN109, Intel® Core™ i7-10870H, 16GB DDR4, SSD 512GB, NVIDIA GeForce GTX 1650Ti 4GB, Free DOS",5.147<sup>94</sup> <span>Lei</span>,ultimul produs in stoc
1612387467-883,https://www.emag.ro/laptopuri/p6/c,"Laptop Toshiba Dynabook Tecra X50-F-150 cu procesor Intel® Core™ i7-8565U pana la 4.6GHz, 15.6"" Full HD, 16GB, 512GB SSD, Intel® UHD Graphics, Windows 10 Pro, Onyx Blue",7.999<sup>99</sup> <span>Lei</span>,în stoc
1612387449-528,https://www.emag.ro/laptopuri/p12/c,"Laptop 2 in 1 Lenovo ThinkPad X1 Yoga Gen 5 cu procesor Intel Core i7-10510U pana la 4.90 GHz, 14"", Full HD, Touch, 16GB, 512GB SSD, Intel UHD Graphics, Windows 10 Pro, Iron Grey",12.409<sup>94</sup> <span>Lei</span>,ultimele 2 produse
1612387430-133,https://www.emag.ro/laptopuri/p18/c,"Laptop Apple MacBook Pro 13-inch,True Tone, procesor Apple M1, 8 nuclee CPU si 8 nuclee GPU, 8GB, 256GB SSD, Space Grey, INT KB",7.138<sup>81</sup> <span>Lei</span>,stoc epuizat
1612387436-258,https://www.emag.ro/laptopuri/p16/c,"Laptop Lenovo IdeaPad Slim, 14"", AMD A9 9420e 9 (pana la 2.7 GHz), 4 GB RAM DDR4, 256 GB SSD, Free Dos, Platinum Grey",2.699<sup>94</sup> <span>Lei</span>,ultimele 2 produse
1612387458-682,https://www.emag.ro/laptopuri/p9/c,"Laptop Gaming Lenovo Legion 7 15IMHg05 cu procesor Intel® Core™ i7-10875H, 15.6"" Full HD, IPS, 500Nits, 144Hz, 100% Adobe RGB, Gsync, 32GB, 1TB SSD, NVIDIA® GeForce® RTX 2080 Super Max-Q 8GB, FreeDOS, Slate Grey",10.799<sup>99</sup> <span>Lei</span>,ultimele 3 produse
1612387436-251,https://www.emag.ro/laptopuri/p16/c,"Laptop Dell XPS 17 9700 cu procesor ,Intel Core i7-10750H pana la 5.00, 17"", UHD+, Touch, 32GB, 1TB SSD, NVIDIA GeForce GTX 1650 Ti 4GB, Windows 10 Pro, Platinum silver",17.999<sup>99</sup> <span>Lei</span>,în stoc
1612387449-539,https://www.emag.ro/laptopuri/p12/c,"Laptop HP 450 G8 cu procesor Intel Core i5-1135G7 pana la 4.20 GHz, 15.6"", Full HD, 8GB, 256GB SSD, Intel® Iris® Xe Graphics, Windows 10 Pro, Silver",3.999<sup>99</sup> <span>Lei</span>,în stoc
1612387473-963,https://www.emag.ro/laptopuri/p4/c,"Laptop HP 250 G7 cu procesor Intel Core i7-1065G7 pana la 3.90 GHz, 15.6"", Full HD, 8GB, 256GB SSD, Intel UHD Graphics, Windows 10 Pro, Asteroid silver",4.099<sup>00</sup> <span>Lei</span>,în stoc
1612387476-1024,https://www.emag.ro/laptopuri/p3/c,"Laptop Lenovo Idea PAd 1 11IGL05 cu procesor Intel Celeron® N4020 1.1GHz pana la 2.8Ghzm, Memorie 4GB DDR4,128GB SSD Display 11.6 inchi Webcam PLATINUM GREY",1.699<sup>00</sup> <span>Lei</span>,ultimul produs in stoc
1612387464-786,https://www.emag.ro/laptopuri/p7/c,"Laptop ultraportabil HP ProBook 440 G8 cu procesor Intel® Core™ i5-1135G7 pana la 4.20 GHz, 14"", Full HD, 8GB, 512GB SSD, Intel® Iris® Xᵉ Graphics, Windows 10 Pro, Silver",4.999<sup>99</sup> <span>Lei</span>,în stoc
1612387425-56,https://www.emag.ro/laptopuri/p20/c,"Laptop ultraportabil Lenovo ThinkPad E14, cu procesor Intel Core i5-10210U pana la 4.20 GHz, 14"", Full HD, 8GB, 512GB SSD, Intel UHD Graphics, Windows 10 Pro, Black","<span class=""font-size-sm"">de la</span> 3.989<sup>99</sup> <span>Lei</span>",null
1612387449-512,https://www.emag.ro/laptopuri/p12/c,"Laptop ultraportabil Dell Latitude 5411 cu procesor Intel Core i5-10400H pana la 4.60 GHz, 14"", Full HD, 8GB, 256GB SSD, NVIDIA GeForce MX250 2GB, Windows 10 Pro, Silver",4.999<sup>99</sup> <span>Lei</span>,în stoc
1612387442-382,https://www.emag.ro/laptopuri/p14/c,"Laptop HP 15-db1000nq, AMD Ryzen™ 3 3200U, 4GB DDR4, SSD 512GB , AMD Radeon™ Vega 3 Graphics,fara dvd rw, Free DOS",2.434<sup>99</sup> <span>Lei</span>,ultimele 2 produse
1612387461-765,https://www.emag.ro/laptopuri/p8/c,"Laptop HP Stream, 14"" HD WLED Display, Intel Celeron N4000 Dual Core, 4GB DDR4, 64GB SSD, Intel UHD Graphics, Windows 10 Home S, Microsoft Office 1 year, Blue",2.299<sup>00</sup> <span>Lei</span>,în stoc
1612387467-845,https://www.emag.ro/laptopuri/p6/c,"Laptop ultraportabil Lenovo Ideapad Slim 1-14AST-05 cu procesor AMD A4-9120e pana 2.20 GHz, 14"", Full HD, 4GB, 64GB eMMC, AMD Radeon R3 Graphics, Windows 10 Home S, Ice Blue",2.646<sup>43</sup> <span>Lei</span>,null
1612387449-536,https://www.emag.ro/laptopuri/p12/c,"Laptop ASUS ProArt StudioBook Pro 15 W500G5T cu procesor Intel® Core™ i7-9750H pana la 4.50 GHz Coffee Lake, 15.6"", 4K UHD, 48GB, 2TB SSD, NVIDIA® Quadro® RTX 5000 Max Q 16GB, Windows 10 Pro, Star Grey",21.999<sup>99</sup> <span>Lei</span>,în stoc
1612387461-776,https://www.emag.ro/laptopuri/p8/c,"Laptop Gaming Lenovo Legion Y740S-15IMH cu procesor Intel® Core™ i7-10750H pana la 5.00 GHz, 15.6"", Full HD, IPS, 16GB, 1TB SSD, Intel® UHD Graphics, Windows 10 Home, Iron Grey",7.799<sup>99</sup> <span>Lei</span>,ultimul produs in stoc
1612387433-231,https://www.emag.ro/laptopuri/p17/c,"Laptop Lenovo ideaPad 3 15ADA05 cu procesor AMD Ryzen™ 3 3250U, 15.6"" Full HD, 4GB, 256GB SSD NVME, AMD Radeon™ Vega 3 Graphics, Platinum Grey, fara sistem operare",2.698<sup>99</sup> <span>Lei</span>,ultimul produs in stoc
1612387464-832,https://www.emag.ro/laptopuri/p7/c,"Laptop ASUS X543MA cu procesor Intel® Celeron® N4000 pana la 2.60 GHz, 15.6"", HD, 4GB, 256GB SSD, Intel® UHD Graphics 600, Endless OS, Star Grey",2.359<sup>00</sup> <span>Lei</span>,ultimele 2 produse
1612387470-953,https://www.emag.ro/laptopuri/p5/c,"Laptop Gaming ASUS ROG Strix G15 G512LW cu procesor Intel® Core™ i7-10750H pana la 5.00 Ghz, 15.6"", Full HD, 16GB, 512GB SSD, NVIDIA® GeForce RTX™ 2070 8GB, Free DOS, Glacier Blue",6.999<sup>99</sup> <span>Lei</span>,în stoc
1612387467-862,https://www.emag.ro/laptopuri/p6/c,"Laptop ASUS Pro Art StudioBook 15 H500GV cu procesor Intel® Core™ i7-9750H pana la 4.50 GHz, 15.6"", 4K, UHD, 32GB, 1TB SSD, NVIDIA® GeForce® RTX 2060 6GB, Windows 10 Pro, Star Grey",10.999<sup>99</sup> <span>Lei</span>,în stoc
1612387433-221,https://www.emag.ro/laptopuri/p17/c,"Laptop LENOVO IdeaPad 3 15ADA05 cu procesor AMD Ryzen™ 3 3250U, 15.6"" Full HD, 8GB, 500GB SSD NVME, AMD Radeon™ Vega 3 Graphics, Platinum Grey, fara sistem operare",2.919<sup>00</sup> <span>Lei</span>,ultimul produs in stoc
1612387461-736,https://www.emag.ro/laptopuri/p8/c,"Laptop Apple Macbook Pro 13 (2020) ecran Retina cu procesor Intel® Core™ i5 1.4GHz, 16GB, 512GB SSD, INT KB, Silver",10.199<sup>99</sup> <span>Lei</span>,ultimele 2 produse
1612387427-79,https://www.emag.ro/laptopuri/p19/c,"Laptop Lenovo IdeaPad 3 15ADA05 cu procesor AMD Ryzen 5 3500U pana la 3.70 GHz, 15.6"", Full HD, 12GB, SSD 1TB SATA3 , Radeon Vega 8, No OS, Iron Grey",3.395<sup>00</sup> <span>Lei</span>,ultimul produs in stoc
1612387436-247,https://www.emag.ro/laptopuri/p16/c,"Laptop HP ProBook 650 G5 cu procesor Intel® Core™ i5-8265U pana la 3.90 GHz Whiskey Lake, 15.6"", Full HD, IPS, 16GB, 512GB SSD, Intel UHD Graphics, Windows 10 Pro, Silver",7.351<sup>56</sup> <span>Lei</span>,ultimele 2 produse
1612387430-167,https://www.emag.ro/laptopuri/p18/c,"Laptop ultraportabil Tohiba Portege X30-E-1G5 cu procesor Intel Core i7-8550U pana la 4.00 GHz, 13.3"", Full HD, 13.3"", Full HD, 8GB, 512GB SSD, Intel UHD Graphics, Windows 10 Pro, Black",6.999<sup>99</sup> <span>Lei</span>,în stoc
1612387458-677,https://www.emag.ro/laptopuri/p9/c,"Laptop ultraportabil Dell Latitude 3410 cu procesor Intel® Celeron™ 5205U 1.90 GHz, 14"", Full HD, 8GB, 128GB SSD, Intel UHD Graphics, Ubuntu, Grey",2.095<sup>00</sup> <span>Lei</span>,ultimele 2 produse
1612387425-58,https://www.emag.ro/laptopuri/p20/c,"Laptop Gaming Lenovo IdeaPad 3 15ARH05 cu procesor AMD Ryzen 5 4600H pana la 4.00 GHz, 15.6"", Full HD, 8GB, 256GB SSD, NVIDIA GeForce GTX 1650 Ti 4GB, Free DOS, Onyx Black",3.799<sup>99</sup> <span>Lei</span>,stoc epuizat
1612387470-954,https://www.emag.ro/laptopuri/p5/c,"Laptop Gaming Dell Inspiron G3 3500 cu procesor Intel® Core™ i7-10750H pana la 5.00, 15.6"", Full HD, 144Hz, 16GB, 1TB SSD, Nvidia RTX2060 6GB, Windows 10 Home, Black",7.999<sup>99</sup> <span>Lei</span>,ultimul produs in stoc
1612387467-898,https://www.emag.ro/laptopuri/p6/c,"Laptop ThinkPad E15 Gen 2, Intel® Core™ i7-1165G7 Processor(12M Cache, up to 4.70 GHz, with IPU), 15.6"" FHD (1920x1080) IPS 250nits Anti-glare, 16GB DIMM DDR4-2666, Integrated Intel UHD Graphics, 512GB SSD M.2 2242 PCIe, Free DOS",5.189<sup>98</sup> <span>Lei</span>,ultimul produs in stoc
1612387427-80,https://www.emag.ro/laptopuri/p19/c,"Laptop Gaming Lenovo Ideapad L340-15IRH, Intel Core i5-9300H, NVIDIA GeForce GTX 1650 4 GB, 512 GB SSD, 8 GB RAM, Windows 10, Negru",5.329<sup>00</sup> <span>Lei</span>,ultimele 2 produse
1612387470-960,https://www.emag.ro/laptopuri/p5/c,"Laptop Gaming OMEN by HP 15-dc1064nq cu procesor Intel® Core™ i7-9750H pana la 4.50 GHz, 15.6”, Full HD, IPS, 16GB, 1TB SSD, NVIDIA® GeForce RTX™ 2070 Max-Q 8GB, Free DOS, Black",7.899<sup>99</sup> <span>Lei</span>,ultimele 2 produse
1612387467-892,https://www.emag.ro/laptopuri/p6/c,"Laptop ultraportabil ASUS ZenBook Duo 14 UX482EA cu procesor Intel® Core™ i7-1165G7 pana la 4.70 GHz, 14"", Full HD, Touch, 16GB, 512GB SSD, Intel® Iris Xe Graphics, Windows 10 Pro, Celestial Blue",8.199<sup>99</sup> <span>Lei</span>,în stoc
1612387476-1048,https://www.emag.ro/laptopuri/p3/c,"Laptop Gaming Acer Predator Helios 300 PH315-53 cu procesor Intel Core i5-10300H pana la 4.50 GHz, 15.6"", Full HD, 144Hz, 16GB, 256GB SSD, NVIDIA GeForce RTX2060 6GB, Windows 10 Home, Black",5.899<sup>99</sup> <span>Lei</span>,în stoc
1612387433-239,https://www.emag.ro/laptopuri/p17/c,"Laptop Lenovo V15-IIL cu procesor Intel Core i3-1005G1 pana la 3.40 GHz, 15.6"", Full HD, 8GB, 256GB SSD, Intel UHD Graphics, Free DOS, Iron Grey",2.749<sup>00</sup> <span>Lei</span>,ultimul produs in stoc
1612387455-648,https://www.emag.ro/laptopuri/p10/c,"Laptop ultraportabil ASUS ZenBook 14 UX425EA cu procesor Intel® Core™ i5-1135G7 pana la 4.20 GHz, 14"", Full HD, 8GB, 512GB SSD, Intel Iris Xᵉ Graphics , Free DOS, Pine Grey",6.820<sup>91</sup> <span>Lei</span>,în stoc
1612387461-757,https://www.emag.ro/laptopuri/p8/c,"Laptop HP 15-db1100ny cu procesor AMD Ryzen 5 3500U pana la 3.70 GHz, 15.6"", Full HD, 16GB, 1TB SSD, AMD Radeon Vega 8, Free DOS, Black",3.598<sup>99</sup> <span>Lei</span>,ultimul produs in stoc
1612387430-143,https://www.emag.ro/laptopuri/p18/c,"Laptop Lenovo IdeaPad 3 15ADA05 cu procesor AMD Ryzen 5 3500U pana la 3.7GHz, 15.6"", Full HD, 8GB, 1TB HDD + 128GB SSD, AMD Radeon Vega 8 Graphics, Free DOS, Platinum Grey",2.998<sup>99</sup> <span>Lei</span>,ultimele 2 produse
1612387479-1096,https://www.emag.ro/laptopuri/p2/c,"Laptop ASUS X509JA cu procesor Intel® Core™ i7-1065G7 pana la 3.90 GHz, 15.6"", Full HD, 8GB, 512GB SSD, Intel® Iris™ Plus Graphics, Windows 10 Home, Slate Grey",3.799<sup>99</sup> <span>Lei</span>,în stoc
1612387464-836,https://www.emag.ro/laptopuri/p7/c,"Laptop Apple MacBook Pro 13"" 2020 Touch Bar, procesor Intel® Core™ i5 1.4GHz, 8GB, 256GB SSD, Intel Iris Plus Graphics 645, Silver, ROM KB",7.649<sup>99</sup> <span>Lei</span>,ultimul produs in stoc
1612387446-462,https://www.emag.ro/laptopuri/p13/c,"Laptop HP ZBook Fury 15 G7, 15.6 inch Full HD, I7 10750H 2.60 Ghz, 16GB RAM, 512GB SSD, nVidia Quadro T1000 4GB, Win 10 Pro",11.900<sup>00</sup> <span>Lei</span>,ultimul produs in stoc
1612387425-12,https://www.emag.ro/laptopuri/p20/c,"Laptop ultraportabil Lenovo ThinkPad T14 Gen 1 cu procesor Intel Core i5-10210U pana la 4.20 GHz, 14"", Full HD, 8GB, 512GB SSD, Intel UHD Graphics, Windows 10 Pro, Black",5.799<sup>99</sup> <span>Lei</span>,în stoc
1612387436-280,https://www.emag.ro/laptopuri/p16/c,"Laptop Apple MacBook Pro 13, ecran Retina, Touch Bar, procesor Intel® Core™ i5 2.30 GHz, 8GB, 256GB SSD, Intel Iris Plus Graphics 655, macOS High Sierra, INT KB, Silver",10.097<sup>15</sup> <span>Lei</span>,ultimul produs in stoc
1612387476-1046,https://www.emag.ro/laptopuri/p3/c,"Laptop Apple MacBook Air 13 (2020) ecran Retina, procesor Intel® Core™ i5 1.1GHz, 8GB, 512GB SSD, Intel Iris Plus Graphics, Silver, INT KB",6.648<sup>99</sup> <span>Lei</span>,în stoc
1612387425-54,https://www.emag.ro/laptopuri/p20/c,"Laptop Gaming HP Pavilion 16-a0018nq cu procesor Intel® Core™ i7-10750H pana la 5.00 GHz, 16.1"", Full HD, 144Hz, 16GB, 512GB SSD, NVIDIA® GeForce® GTX 1660 Ti Max-Q 6GB, Free DOS, Black",5.499<sup>99</sup> <span>Lei</span>,stoc epuizat
