web-scraper-order,web-scraper-start-url,title,price,availability
"1612387617-1967","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:14","Laptop HP ProBook 450 G6 (Procesor Intel® Core™ i7-8565U (8M Cache, up to 4.60 GHz), Whiskey Lake, 15.6"" FHD, 8GB, 256GB, Intel® UHD Graphics 620, Argintiu)","3.399,99 Lei","Stoc epuizat"
"1612387614-1897","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:15","Laptop HP ProBook 470 G7 (Procesor Intel® Core™ i5-10210U (6M Cache, up to 4.20 GHz), Comet Lake, 17.3"" FHD, 8GB, 256GB SSD, AMD Radeon 530 @2GB, Win10 Pro, Argintiu)","4.099,99 Lei","Stoc epuizat"
"1612387582-1491","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:24","Laptop Asus ExpertBook P1410CJA-EK344 (Procesor Intel® Core™ i5-1035G1 (6M Cache, up to 3.60 GHz), 14"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, Endless OS, FPR, Negru)","2.957,99 Lei","Stoc epuizat"
"1612387632-2137","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:10","Laptop Gaming Lenovo Legion Y740 (Procesor Intel® Core™ i9-9880H (16M Cache, up to 4.80 GHz), Coffee Lake, 17.3"" FHD, 32GB, 1TB HDD @7200RPM + 512GB SSD, nVidia GeForce RTX 2080 @8GB, Win10 Pro, Negru)","15.699,99 Lei","Stoc epuizat"
"1612387650-2384","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:5","Laptop Apple The New MacBook Pro 13 Retina (Procesor Intel® Core™ i5-8279U (6M Cache, up to 4.10 GHz), Coffee Lake, 13.3"", Retina, Touch Bar, 8GB, 256GB SSD, Intel® Iris® Plus Graphics 655, FPR, Mac OS Mojave, Layout RO, Gri)","10.999,99 Lei","Intreaba stoc"
"1612387653-2451","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:4","Laptop Apple The New MacBook Pro 15 Retina (Procesor Intel® Core™ i9-9880H (16M Cache, up to 4.80 GHz), Coffee Lake, 15.4"", Retina, 16GB, 512GB SSD, AMD Radeon Pro 560X @4GB, FPR, Mac OS Mojave, Layout INT, Argintiu)","16.799,99 Lei","Intreaba stoc"
"1612387632-2132","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:10","Laptop Dell Latitude 3510 (Procesor Intel® Core™ i5-10210U (6M Cache, up to 4.20 GHz), Comet Lake, 15.6"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, Win10 Pro, Gri)","4.399,99 Lei","Stoc epuizat"
"1612387664-2554","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:1","Nou! Laptop Lenovo ThinkPad E15 Gen 2 (Procesor Intel® Core™ i5-1135G7 (8M Cache, up to 4.20 GHz), Tiger Lake, 15.6"" FHD, 8GB, 512GB SSD, Intel® Iris Xe, FPR, Negru)","3.599,00 Lei","In stoc magazin"
"1612387632-2162","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:10","Laptop Toshiba Satellite A200-1AE + BONUS geanta","5.433,99 Lei","Stoc epuizat"
"1612387624-2042","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:12","Laptop Gaming Lenovo Legion 5 (Procesor Intel® Core™ i5-10300H (8M Cache, up to 4.50 GHz), Comet Lake, 17.3"" FHD, 16GB, 512GB SSD, nVidia GeForce GTX 1650Ti @4GB, Negru)","5.242,99 Lei","Stoc epuizat"
"1612387610-1840","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:16","Laptop Gaming Lenovo Legion Y740 (Procesor Intel® Core™ i7-9750H (12M Cache, 3.90 GHz), Coffee Lake, 15.6"" FHD, 16GB, 512GB SSD, nVidia GeForce RTX 2060 @6GB, Negru)","7.999,99 Lei","Stoc epuizat"
"1612387643-2293","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:7","Laptop Gaming Dell Alienware M15 R3 (Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), Comet Lake, 15.6"" FHD, 32GB, 512GB SSD, nVidia GeForce RTX 2080 SUPER @8GB, Win10 Pro, Argintiu)","18.799,99 Lei","Stoc epuizat"
"1612387653-2446","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:4","Laptop Maguay P170X (Procesor Intel® Core™ i7-8750H (9M Cache, up to 4.10 GHz), Coffee Lake, 17"" FHD, 16GB, 1TB HDD + 240GB SSD, nVidia GeForce GTX 1060 @6GB, Negru)","6.699,99 Lei","Intreaba stoc"
"1612387639-2225","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:8","Laptop Dell Latitude 5501 (Procesor Intel® Core™ i5-9300H (8M Cache, 4.30 GHz), Coffee Lake, 15.6"" HD, 8GB, 256GB SSD, Intel® UHD Graphics 630, Win10 Pro, Negru)","5.152,99 Lei","Stoc epuizat"
"1612387614-1918","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:15","Laptop Asus TUF FA506II-BQ048 (Procesor AMD Ryzen™ 5 4600H (8M Cache, up to 4.00 GHz), 15.6"" FHD, 8GB, 512GB SSD, nVidia GeForce GTX 1650Ti @4GB, Negru)","3.799,99 Lei","Stoc epuizat"
"1612387624-2047","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:12","Laptop Dell Latitude 9510 (Procesor Intel® Core™ i7-10810U (12M Cache, up to 4.90 GHz), Comet Lake, 15.6"" FHD, 16GB, 512GB SSD, Intel® UHD Graphics, Win10 Pro, Argintiu)","11.199,99 Lei","In stoc (exclusiv online)"
"1612387621-1983","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:13","Laptop HP ProBook 440 G6 (Procesor Intel® Core™ i7-8565U (8M Cache, up to 4.60 GHz), Whiskey Lake, 14"" FHD, 8GB, 512GB SSD, Intel® UHD Graphics, FPR, Win10 Pro, Argintiu)","4.399,99 Lei","Stoc epuizat"
"1612387646-2311","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:6","Laptop Gaming Asus ROG Strix G512LV-HN244 (Procesor Intel® Core™ i7-10870H (16M Cache, up to 5.00 GHz), Comet Lake, 15.6"" FHD 144Hz, 8GB, 512GB SSD, nVidia GeForce RTX 2060 @6GB, Negru)","4.999,00 Lei","In stoc magazin"
"1612387598-1728","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:19","Laptop Dell Vostro 3501 (Procesor Intel® Core™ i3-1005G1 (4M Cache, up to 3.40 GHz), 15.6"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, Linux, Negru)","2.719,99 Lei","Stoc epuizat"
"1612387594-1647","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:20","Laptop Dell Latitude 3400 (Procesor Intel® Core™ i5-8265U (6M Cache, up to 3.90 GHz), Whiskey Lake, 14"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics 620, Win10 Pro, Negru)","4.846,99 Lei","Stoc epuizat"
"1612387621-2019","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:13","Laptop Lenovo IdeaPad S145 (Procesor Intel® Core™ i5-1035G4 (6M Cache, up to 3.70 GHz), Ice Lake, 15.6"" FHD, 4GB, 1TB HDD @5400RPM + 128GB SSD, Intel® Iris® Plus Graphics, Gri)","2.399,99 Lei","Stoc epuizat"
"1612387653-2428","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:4","Laptop Gaming Lenovo Legion 7 (Procesor Intel® Core™ i9-10980HK (16M Cache, up to 5.30 GHz), Comet Lake, 15.6"" FHD 144Hz, 32GB, 2x 1TB SSD, nVidia GeForce RTX 2080 SUPER @8GB, Gri)","16.399,99 Lei","In stoc (exclusiv online)"
"1612387610-1876","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:16","Laptop Asus X509JP-EJ064 (Procesor Intel® Core™ i7-1065G7 (8M Cache, up to 3.90 GHz), Ice Lake, 15.6"" FHD, 8GB, 512GB, nVidia GeForce MX330 @2GB, Gri)","3.547,99 Lei","Stoc epuizat"
"1612387664-2558","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:1","Laptop HP 15s-fq1708nd (Procesor Intel® Core™ i5-1035G1 (6M Cache, up to 3.60 GHz), Ice Lake, 15.6"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, Win10 Home, Argintiu)","3.199,00 Lei","In stoc magazin"
"1612387589-1609","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:21","Laptop Microsoft Surface 3 Business (Procesor Intel® Core™ i5-1035G7 (6M Cache, up to 3.70 GHz), Ice Lake, 13.5"" Pixel Sense, Touch, 8GB, 256GB SSD, Intel® Iris® Plus Graphics, Win10 Pro, Argintiu)","7.658,99 Lei","Stoc epuizat"
"1612387624-2051","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:12","Laptop Lenovo ThinkPad T590 (Procesor Intel® Core™ i7-8565U (8M Cache, up to 4.60 GHz), Whiskey Lake, 15.6"" FHD, 16GB, 512GB SSD, Intel® UHD Graphics 620, FPR, Win10 Pro, Negru)","8.899,99 Lei","In stoc (exclusiv online)"
"1612387594-1669","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:20","Laptop Gaming Lenovo Legion 5 (Procesor AMD Ryzen 5 4600H (8M Cache, up to 4.00 GHz), 15.6"" FHD 120Hz, 8GB, 512GB SSD, nVidia GeForce GTX 1650Ti @4GB, Negru)","4.131,99 Lei","Stoc epuizat"
